#  ED1D2      ELS        BBC1       BBC2       BBC3       BBC3M
0 -111.0095  -120.2290  -120.9136  -120.9136  -120.8958  -120.9136
1 -103.2893  -111.8919  -112.6636  -112.6636  -112.6442  -112.6636
2  -99.1076  -107.0407  -107.7520  -107.7520  -107.7259  -107.7520
3  -95.9481  -103.6750  -104.5390  -104.5390  -104.4982  -104.5295
4  -93.2797  -100.9703  -101.8522  -101.8522  -101.7831  -101.8522
5  -91.0410   -98.6920   -99.6025   -99.6025   -99.4664   -99.6025
6  -89.6024   -97.1811   -98.1346   -98.1346   -97.9807   -98.1346
7  -89.0324   -96.5081   -97.4694   -97.4694   -97.2516   -97.4694
